ALJARAFE-O3-AT_IN,ALJARAFE-PM10-AT_IN,ALJARAFE-NO2-AT_IN,ALJARAFE-TMP Media-AT_IN,ALJARAFE-VV-AT_IN
65.4932,37.7055,13.2566,8.8244,20.1954
114.637,43.8,4.79631,29.6145,9.65455
72.8229,55.5535,11.943,28.6072,15.457
75.1229,37.9591,41.5321,32.669,3.8393
57.502,37.8741,17.6389,20.0848,4.43391
44.5516,23.9432,7.15695,10.0655,1.44428
51.014,6.40993,7.96977,20.0038,23.9384
70.0906,9.93571,24.7393,21.7492,3.18606
85.7601,17.313,0.774419,19.0216,7.00881
41.2578,20.9312,13.8505,18.3282,10.5877
81.692,30.8028,14.8997,20.3587,5.62051
113.564,15.8745,37.8474,31.0997,20.1359
105.388,12.7201,3.44939,24.9752,19.7741
117.444,30.573,7.07932,22.859,5.43783
157.93,9.95266,0.855467,37.7623,8.46721
25.4864,53.9586,29.6661,13.1808,15.0628
59.045,50.9081,39.227,23.6204,19.3554
80.7324,27.8586,9.27627,33.4651,13.5369
48.2404,67.5241,22.1084,26.0156,7.70997
115.367,20.2493,4.25948,21.4283,35.0031
35.956,24.6247,38.9393,26.0301,2.81537
31.7236,46.7461,7.35058,25.2588,1.46032
31.4162,28.8788,12.5085,10.3704,1.95303
45.3723,38.9869,18.5425,16.8978,25.3578
95.2818,19.6485,7.11897,18.1355,1.45435
114.343,34.2991,4.42331,32.1479,4.04509
61.9993,80.1798,16.1607,24.349,18.1011
21.942,20.4086,31.7839,19.0073,0.0811957
73.9524,35.4073,12.0534,35.11,16.8884
40.0787,39.5633,26.6915,12.1467,2.60667
48.6863,25.2272,3.41667,20.9911,4.03179
29.4538,19.3362,37.1493,18.2956,3.0057
50.9097,53.8657,10.2163,18.5554,11.2193
37.1636,56.1651,24.8745,9.65284,0.966994
105.655,38.7943,7.67569,28.0813,8.72829
42.1092,25.9327,55.1912,17.2146,0.733406
103.71,118.262,12.4443,37.3538,37.254
50.5177,11.1763,10.0085,20.033,4.62621
71.7439,5.66897,8.43689,16.5524,2.05205
90.426,14.2206,6.74769,22.0581,8.90728
65.4973,6.05218,13.6085,20.1228,20.0166
69.9258,13.9152,10.8093,21.7577,7.92936
25.8752,21.4251,42.2704,19.2351,11.0081
43.4436,25.6939,6.22566,15.9306,3.24697
59.5059,107.656,33.7029,28.7978,7.38792
57.2324,21.5581,15.0253,24.1034,16.173
71.1278,23.9756,18.9735,32.711,6.93053
54.4413,15.438,20.9735,17.1814,11.281
66.7243,11.4673,22.292,23.0169,6.75674
41.4258,20.9185,30.7527,11.9092,11.1578
37.8617,15.9818,31.9068,13.1288,5.32432
69.9012,27.7032,14.5196,26.3904,11.0542
95.7462,17.9727,6.37068,28.246,20.8453
47.1085,42.8652,19.5412,19.8014,5.29442
76.4622,37.817,6.59785,15.2352,8.05038
47.6549,5.3418,10.0475,17.3885,2.51394
55.5779,16.5689,8.99609,17.2666,24.7481
104.997,5.85009,6.30271,26.9178,5.08419
6.0335,26.4017,34.6417,12.3317,0.140884
37.4622,14.0113,16.2715,11.2664,3.8589
47.2723,58.5562,17.9022,14.464,5.53447
18.5446,17.1476,20.45,8.668,3.43623
54.6085,14.9927,17.8442,19.5601,2.18089
94.7353,18.5095,11.9753,25.6707,5.26758
103.811,32.8885,13.0933,32.4572,2.47876
124.469,33.6854,5.42711,26.9211,8.76426
97.544,37.9548,9.5124,26.9984,9.58077
64.8083,41.239,11.1227,27.6983,20.8218
43.8124,19.3891,26.1545,15.4162,1.93348
47.8425,34.2123,39.0856,21.2517,11.095
60.5684,13.3377,9.28613,20.1912,0.325968
99.7864,16.6188,2.53368,23.4498,7.99751
63.406,6.19353,16.0304,23.0302,7.44079
118.729,11.8049,4.22683,21.9081,19.1033
79.7272,53.528,21.417,35.2007,25.1931
37.0986,13.4067,27.2306,15.503,1.70753
83.3604,32.7536,6.77168,22.429,8.47337
32.2681,118.034,33.1053,16.1088,11.036
58.4431,36.939,14.1497,19.4224,12.7881
9.08739,33.2486,104.802,9.5028,2.244
14.583,34.9298,49.3481,21.365,7.59718
101.126,33.9448,12.1433,31.0467,6.1051
70.4539,22.4196,12.9925,12.5224,5.41955
64.3662,27.2697,12.1157,17.6228,1.16596
94.0132,11.7908,13.2036,33.4504,3.75969
47.1098,46.3303,8.89051,13.8139,3.79895
27.1136,58.7442,60.6672,12.7663,3.35492
72.5112,22.4062,17.8902,30.2865,32.1101
39.2963,36.8135,33.8558,24.0766,9.58288
51.1051,19.4793,21.5238,14.7937,12.7622
40.077,18.5186,12.1276,10.9286,1.14023
98.0676,30.6532,16.7961,28.9811,20.6552
74.2754,18.2198,9.76325,27.4998,6.34569
53.6677,88.4311,10.6544,19.8578,2.49569
94.0463,55.4376,15.6925,29.0731,19.1993
91.3916,12.2883,21.3735,22.2897,10.0273
19.9764,40.153,32.9131,9.01751,2.06664
48.2105,55.0098,49.8784,9.61088,3.41018
93.7733,14.8379,12.6763,24.8995,4.26653
117.956,29.7493,6.76274,30.8377,7.44052
122.484,24.2816,5.42381,27.9471,15.8193
160.626,68.1614,7.3512,35.0277,17.9217
66.2168,6.57394,12.8875,15.8113,30.6998
115.146,10.2515,9.55058,25.9806,7.26718
36.6748,35.3706,70.3077,19.6515,0.85357
58.8346,110.115,25.7971,24.1864,4.69063
65.0938,75.314,17.8907,27.6022,10.792
53.8448,37.7596,14.6528,12.2579,11.5093
29.3302,16.7884,40.5035,15.3043,7.23702
91.0011,11.4995,1.31273,14.1287,5.01155
42.6922,10.7913,9.7992,19.8361,6.04428
39.7479,13.4518,32.456,17.4096,8.18688
99.8892,13.424,6.59396,15.9915,11.0835
58.153,9.54941,6.94635,23.7994,3.96377
28.2753,44.7236,25.4751,7.49303,8.41669
46.6392,15.3678,10.0079,15.2966,2.81138
29.653,12.0875,8.88786,11.7322,5.03117
46.2925,119.767,33.4873,20.3561,1.96978
39.8178,17.2303,34.5551,20.1009,3.05312
61.9492,98.1318,11.6269,25.719,3.18402
40.6972,7.29253,25.1831,11.6041,8.1952
93.0284,22.2859,9.18447,30.8074,3.79994
40.7921,15.4276,36.1775,25.6759,9.49181
51.3519,23.5568,26.8027,22.5077,14.3141
111.815,53.5153,4.17043,27.8952,4.22973
50.5441,36.1374,26.4646,23.3075,20.3122
63.2459,20.5758,12.889,15.6666,0.386385
54.1814,9.7625,18.8507,15.8184,14.8257
24.2889,10.3668,31.7016,18.0742,9.32545
13.4747,78.0579,18.5154,8.24332,3.45203
100.236,33.2055,5.34046,16.5864,2.59031
58.1343,8.12104,9.75301,21.3328,2.21305
114.703,79.1698,17.3128,29.3184,1.8673
111.381,31.3753,22.5139,24.4103,18.4251
28.1214,20.8797,32.147,11.0719,0.742635
55.8446,24.0626,13.9697,15.5425,5.1762
69.0752,30.2318,12.1107,19.4593,10.4988
94.9226,19.758,6.35781,22.9593,5.21814
46.5277,84.7111,21.8281,18.0071,7.49054
89.1529,76.9352,9.67366,19.5715,4.97855
59.6226,11.1918,14.3766,16.4874,2.57105
67.6267,58.6243,13.8423,14.4242,8.71371
84.3663,10.9735,6.15637,23.7101,19.8798
47.7443,5.54406,2.40902,12.9866,8.1625
81.5667,11.9245,20.881,20.7224,19.126
45.9077,18.9512,45.4385,22.3284,6.44362
122.918,12.228,2.56795,29.4334,14.8596
106.046,16.8764,3.66873,21.2205,7.3686
22.1791,53.3918,80.3401,18.866,17.5496
71.7204,25.4384,7.85322,17.2458,3.73266
126.677,13.6086,3.12381,21.7667,13.1641
32.4209,26.944,12.1832,5.9976,12.5415
81.3268,39.4461,39.0999,31.9049,4.15414
40.8514,14.4874,24.1727,16.4875,6.91286
92.1714,66.2986,12.0985,19.6619,13.2979
48.3873,39.5409,29.9806,28.5727,10.9385
75.4859,13.4883,27.9817,27.5922,30.9914
51.7007,8.71825,30.3036,16.7614,19.4267
62.8067,52.055,11.4188,34.3504,2.83105
162.626,7.40036,0.805967,24.6451,21.2913
16.0108,37.5868,38.432,6.86325,8.94436
60.0847,40.376,31.6551,10.1462,32.6932
86.6871,9.26941,7.08435,19.3101,14.7597
56.2188,82.0907,20.8882,23.8484,13.8741
111.189,73.4417,12.2978,27.8844,26.6665
50.6697,11.1673,5.55269,6.58229,2.52899
47.1991,28.9935,15.0012,9.47245,12.3175
35.4418,9.50177,3.61719,14.3433,9.3685
62.9276,18.9497,23.3342,19.1446,1.57691
37.1814,22.6306,32.4442,16.9104,2.80048
44.5267,25.4182,15.2127,18.5956,4.16539
89.3989,38.7296,13.9487,22.5621,3.00035
61.5689,15.8209,15.7192,16.0595,13.0294
82.5552,20.45,14.8498,23.5043,10.012
74.5337,7.78551,12.8176,31.0183,3.41845
94.8815,16.1847,7.83266,22.641,9.49362
32.9748,50.4476,26.0101,18.0885,2.00905
24.3778,39.4774,48.4639,18.5818,29.1002
50.2753,142.435,18.2629,29.2768,9.44681
130.094,8.95921,6.25893,19.0119,13.1763
60.0158,61.2004,24.2503,29.3906,0.531545
70.7447,37.1121,9.30439,19.5229,8.6262
21.9876,22.7299,14.7918,13.1528,4.59653
28.8718,14.382,46.8836,25.8103,9.71282
34.8087,29.6263,23.6377,20.5858,10.319
35.8746,35.4576,24.6863,17.3885,3.69322
21.5661,66.4854,53.2323,10.3992,5.73804
113.17,49.1421,6.66405,37.6549,4.53824
94.76,55.9154,23.6715,15.3381,6.69239
96.4577,22.1938,7.25645,26.7223,8.6703
48.295,14.1072,14.6714,15.7932,2.20296
78.2473,56.7393,14.8871,25.0356,1.12287
63.4839,26.4881,29.2326,23.5383,4.16683
163.482,18.8282,1.51494,25.3473,39.7799
24.2671,19.2294,40.2455,16.6888,4.23072
81.9502,29.9218,10.7989,20.3229,7.83506
51.6174,12.4828,17.597,10.1116,0.861783
70.0463,21.5293,22.8583,17.9409,1.89449
10.9561,12.023,29.79,11.755,4.45017
52.2128,27.8982,24.5576,33.1738,9.74911
103.006,45.8951,6.61331,32.5821,19.7017
115.887,31.7191,7.52764,21.1184,3.70696
78.1177,33.0461,28.1941,24.7224,8.80745
23.2324,11.9844,9.49263,13.5083,13.8056
46.6058,7.98557,0.575181,10.0474,2.05348
156.288,17.281,5.66889,23.9241,4.0283
22.3877,17.1747,7.30939,11.0949,3.09589
47.3708,60.4973,60.6393,14.2057,4.40441
23.307,16.3508,28.8382,4.47143,7.38499
91.163,26.5966,10.754,25.3785,11.4979
94.585,28.1989,2.85171,23.6806,4.01928
85.7153,8.89772,6.9579,25.7803,24.8692
28.2999,32.4157,18.3309,19.121,18.6815
95.3578,12.5684,4.54822,18.37,0.709264
117.634,5,3.09624,23.716,3.33913
56.3118,50.8732,25.6222,22.4361,6.87539
106.522,77.2553,15.4872,33.456,11.4357
28.435,27.9402,42.1532,17.283,10.0767
14.3929,28.1019,42.9677,19.0088,8.75773
81.253,64.2508,4.2522,24.8099,1.89002
134.804,57.5149,18.1497,41.5004,24.1762
81.518,11.7145,1.67341,16.4569,21.469
104.473,35.7283,2.86188,23.7425,2.95125
47.2893,49.556,10.8452,20.7408,9.71085
49.2408,27.9357,6.73972,16.6917,1.83503
18.2162,113.648,62.7504,16.6623,7.99094
85.7633,26.8402,17.0355,32.0698,10.806
16.6163,12.9718,30.7032,9.18315,10.9085
42.8274,16.0773,13.7498,20.0919,15.5631
46.8073,18.2513,21.048,14.9496,13.9075
6.59095,21.792,56.2823,19.1024,6.79537
81.4619,18.623,4.31225,11.2034,2.20755
96.285,73.4444,9.82523,20.3617,10.1915
100.118,20.649,13.5635,26.4187,15.9925
44.3365,45.7394,24.8916,23.7867,3.15301
58.9892,26.4517,21.3421,15.6329,8.36646
39.8801,60.1118,26.9897,20.4623,4.6783
59.5648,52.668,3.3539,22.8263,6.65169
96.4848,88.7472,29.8768,35.3511,9.49229
79.6727,17.0729,14.8076,24.6187,15.5706
64.0486,58.1849,31.073,31.7142,3.56022
84.8249,55.5358,9.82934,26.291,1.79915
172.575,18.369,3.40558,35.2517,17.5633
58.9273,49.39,4.12754,12.2923,0.588637
21.327,9.70927,25.4277,10.0288,1.93272
87.95,18.1349,11.6538,18.6132,2.00244
83.3263,25.6252,17.0369,20.8605,11.6949
123.11,34.4489,18.7814,36.7637,7.77141
59.0629,44.58,30.7446,16.403,33.1119
51.0975,28.6666,19.8111,13.4219,5.1159
19.7849,14.7642,22.8055,14.7559,5.90026
137.324,22.6883,4.1274,25.8487,3.32846
77.0544,5.74137,3.98033,24.524,12.5426
30.2007,244.602,93.6954,24.5752,16.0438
75.9176,65.3594,10.1242,34.674,11.127
123.494,19.7114,12.8032,34.5128,6.78449
94.0347,7.3764,8.26089,17.6206,14.4794
124.176,40.5073,9.80298,30.7864,35.2197
140.526,20.0951,3.98065,15.2458,16.5399
32.0054,15.0901,4.47172,13.1241,14.8233
40.3046,6.42152,16.4657,16.5319,8.44467
80.1758,27.9464,24.2305,27.4674,14.5411
21.3681,17.0941,24.9746,10.8067,1.6706
96.8216,5.2585,2.15669,30.7257,4.66336
5.37453,9.30658,18.6122,5.36557,1.81345
73.7908,36.8514,14.6587,13.6617,9.44845
68.0186,37.6775,17.617,29.9749,3.11185
39.873,7.95936,11.5472,15.9204,9.66183
57.5172,79.5053,35.7037,21.0031,14.2804
66.1228,10.3533,14.1525,23.925,6.10997
88.2003,27.4746,5.41097,23.6967,16.4727
57.3584,26.2058,17.8722,13.9004,24.6253
25.5424,29.4345,18.5307,9.61101,8.13815
41.0352,19.0773,24.2785,8.51979,8.54614
127.045,37.6282,2.46788,26.7961,4.98067
71.19,12.8804,15.76,22.8529,1.91773
87.6607,62.6411,6.44133,23.6012,11.7974
88.8253,5.84735,15.3054,30.5194,1.4722
31.7025,40.3776,9.5322,10.2341,5.81783
40.0754,28.6146,15.9231,24.4022,7.879
52.5521,61.4729,25.9904,25.2903,20.3351
70.2124,17.6822,34.5781,21.3942,25.1398
97.5014,114.08,46.2814,37.2879,27.6008
56.3556,5.84899,9.94057,18.4696,6.45078
54.6426,6.31204,17.4492,21.9519,0.269022
80.838,12.6166,3.15503,21.744,2.22434
57.7056,26.6011,16.4628,16.805,4.37825
45.3675,23.4518,24.8548,17.3909,15.1342
52.9395,61.8734,11.4917,25.1437,15.558
40.2484,48.6841,22.9004,16.5418,2.77552
59.0467,22.5259,40.9534,14.1965,2.63995
5.71252,22.3316,22.9673,3.32469,1.26029
52.1262,17.7892,12.991,26.2633,10.4203
45.2573,26.1586,12.0832,16.2071,4.53753
61.7438,13.8816,34.4705,27.5887,17.5963
84.9713,38.049,21.7157,13.7252,4.88467
64.6981,33.3233,6.15236,21.2305,4.37323
103.72,37.4606,1.71897,23.8845,10.4344
21.2838,42.8269,43.041,16.4891,2.45194
54.0217,12.1071,3.94254,14.8937,19.9556
69.3525,6.53227,9.01099,17.3411,5.34698
47.7878,13.8647,7.72507,36.8622,14.7162
105.936,9.80611,3.94057,19.543,4.19018
42.6101,6.29156,10.5137,14.4992,8.04431
27.1562,49.4421,17.5252,16.4591,5.77279
54.2855,33.5017,23.2867,28.043,5.14761
88.8681,27.0999,3.93378,22.64,16.954
23.2478,132.192,45.6748,25.3282,5.62059
100.727,16.4403,6.60052,25.3314,12.2605
87.6862,72.4754,18.0521,28.4127,8.46002
30.447,21.1643,19.8344,20.07,12.4465
58.8806,54.1995,7.8702,10.1226,1.96502
46.2651,43.8778,13.7829,10.5306,0.67176
30.3836,32.2786,35.1127,5.82422,17.6134
29.5166,15.7211,22.9417,9.39695,5.65951
55.1982,23.1175,26.1425,26.8698,9.09541
36.9162,26.9244,3.03237,6.91611,3.05569
36.8063,29.7228,23.7709,7.71909,10.8614
39.615,10.3431,39.0623,23.4181,3.42465
19.8446,29.2998,28.4979,11.9721,7.53684
53.3945,41.3477,15.132,14.0398,9.68265
10.1984,91.7888,51.3944,11.6344,3.29882
29.7586,28.4498,23.3103,10.4874,5.70189
32.376,38.6554,25.0315,14.5063,13.4783
34.3026,31.1742,7.24757,14.1247,10.1343
120.705,14.8141,2.28447,28.3109,8.67629
83.8954,43.6546,15.2199,21.5009,5.23508
41.7151,6.37717,27.7827,7.44111,11.8464
76.7018,96.5218,27.6114,26.3041,8.47831
67.2901,23.2419,18.0038,29.8508,15.9361
88.0507,22.3601,7.97531,12.9869,28.3342
96.207,8.61854,7.61312,24.4016,21.6502
24.7717,12.1227,25.2533,18.4678,14.748
47.1706,68.2727,7.07607,23.17,6.51366
40.8448,10.7887,14.665,15.6451,5.57721
66.615,45.4364,10.2026,23.6496,8.08434
105.712,31.2341,28.7145,30.6189,8.64117
43.3957,46.9801,23.7253,25.7007,5.29716
19.2788,74.8851,22.5075,14.8661,3.44018
110.864,23.3992,11.179,16.1486,33.5231
52.1605,72.0966,24.5894,20.4365,8.55926
42.7455,143.582,43.0622,30.8696,25.1416
60.9359,55.7551,13.3975,23.6826,6.98069
27.1964,5,16.8853,10.6951,3.13757
99.3818,11.7595,10.7723,21.6849,20.1142
64.814,48.4942,5.60733,22.3124,3.09822
47.1852,37.8845,24.7929,23.6177,4.56355
78.71,102.722,28.6722,22.2386,25.8082
31.834,49.3346,28.5098,14.5023,6.08246
30.9495,22.5496,20.145,11.2585,0.808765
71.2213,28.5191,9.30899,14.7706,8.41211
60.542,21.161,15.7984,18.31,10.5298
108.655,21.8496,20.0567,31.1564,2.65666
81.2587,14.5817,9.15163,17.5269,15.9811
94.379,17.0754,8.5567,20.0259,4.40412
79.1198,55.6298,34.7129,27.5286,4.6373
40.2658,17.7454,33.4024,11.98,2.52467
58.2336,71.76,35.8477,28.7052,14.0037
42.8437,43.9152,33.531,22.2492,3.76802
45.3623,36.9467,22.2504,22.505,4.50321
27.4633,50.9583,22.8562,13.0421,2.80041
76.5226,49.0703,9.19514,22.1254,6.29721
37.7802,20.1391,23.6939,15.7279,2.76262
54.1747,102.253,12.4792,23.9374,10.3665
45.4315,34.8153,20.7899,10.3389,3.00484
19.5648,8.28102,44.2467,13.2235,8.02744
151.598,20.1875,10.6304,31.547,15.2249
78.9483,110.27,17.5318,31.2162,24.7019
26.9812,7.61429,16.5427,7.27839,0.0469532
57.2721,5.21638,0.710445,7.09898,2.53085
83.1794,27.6,10.8906,7.79276,11.5287
89.7849,68.8319,10.5414,21.8556,6.31373
95.6193,59.9744,6.70378,33.1157,16.2446
62.5159,103.775,18.4614,21.4868,17.6488
33.2713,11.587,36.272,8.35141,5.76947
61.7434,20.1831,9.33995,12.686,12.8377
102.32,51.2136,0.962136,25.4349,6.97783
101.445,24.4701,9.5196,29.5356,20.8183
64.3888,44.5582,24.0661,21.1363,3.17336
27.7241,19.3194,18.1549,11.6714,8.09924
34.5639,33.0399,25.9981,18.3362,2.81671
96.4009,154.63,45.7026,29.7115,36.1173
45.6132,24.5962,16.3223,15.7984,10.9965
29.5322,27.2556,34.2404,19.913,9.09981
24.7664,34.2924,54.5404,22.385,9.01933
23.2157,21.7411,32.2412,15.2528,22.5557
103.031,34.6728,2.95828,29.0729,7.58823
31.0317,7.27351,27.7557,5.2374,2.25978
50.6978,15.8077,23.7481,13.4551,2.48489
58.4268,37.9327,6.92419,23.0118,7.19272
17.2348,17.4205,10.3889,16.3629,1.50408
25.6366,55.3304,46.7036,17.2103,18.2226
130.812,7.84797,3.64807,22.5668,10.4091
1.0461,6.94522,28.7392,3.60133,1.66476
86.832,30.1668,11.5693,18.2026,0.857856
82.7145,59.5999,14.6788,28.4391,11.0516
112.603,15.2023,8.74801,26.5783,0.8234
37.717,25.3532,12.6465,14.2304,9.91263
61.2438,10.6326,4.64476,17.339,0.590691
34.8724,39.5068,19.8478,10.9487,3.0361
76.3064,32.7316,24.6486,28.9358,16.8771
3.17571,119.427,78.847,15.5373,2.58328
137.187,44.4723,5.12554,30.8852,27.7656
61.0238,6.69359,13.704,16.3879,5.74884
54.2828,33.4567,13.858,17.0171,8.38623
41.7535,25.8045,15.4252,19.5194,1.69828
41.7107,82.2028,32.7594,14.1541,2.35131
50.2426,15.755,24.9129,15.6317,0.280756
78.3983,21.649,29.4758,27.4108,5.41156
84.0351,15.5828,12.0025,19.2327,20.0528
47.1268,7.57731,18.0768,19.8395,2.75196
19.2143,23.8919,21.648,18.3209,2.46198
64.9164,23.8646,33.0461,23.1383,25.2836
55.6538,37.5477,15.9551,18.1739,27.9154
119.174,35.7587,14.1763,27.9356,12.8503
54.9107,18.2813,28.0815,19.4613,11.5387
25.1098,25.8754,36.6195,20.1478,3.68513
49.3608,71.9014,34.349,13.0417,20.7063
123.929,53.9941,7.42611,29.3745,11.1367
46.1748,46.6968,7.45131,15.3723,4.24418
51.5174,11.39,20.2475,13.4503,5.25722
50.7,10.4804,20.8915,25.3887,1.4161
41.7677,89.8027,35.003,16.3216,4.32641
34.1907,20.816,37.211,10.7418,5.83149
52.3749,30.0232,11.3946,18.2803,2.59644
78.5595,29.9047,4.84917,16.0563,4.37502
4.62456,114.013,73.5689,15.4956,12.4975
45.374,126.442,9.79914,20.6149,8.77547
95.0881,89.1991,6.86704,22.8265,1.47297
130.705,6.27466,3.5681,23.4757,22.372
65.8896,78.2896,13.4141,26.169,3.58956
75.111,73.4875,5.94238,29.3936,28.3857
65.0906,29.6832,6.24006,18.8081,13.605
90.8159,115.641,6.76953,26.2357,10.4463
93.365,41.6651,9.62339,37.15,13.5426
76.0444,34.784,48.7386,28.3265,10.9351
20.9262,24.3595,33.2703,7.05148,8.76444
35.6411,13.5413,8.27418,12.517,18.1032
132.935,25.7795,3.33881,24.4572,13.5598
36.0995,46.9801,28.6328,21.2143,3.36871
14.0229,57.3469,16.1925,7.31124,5.10114
29.3058,10.1915,33.4015,16.222,7.61748
122.507,12.9634,3.23161,13.2813,15.6665
48.7299,29.6049,12.9017,16.2104,5.73318
43.2415,8.16757,4.18032,5.62204,9.60322
29.6338,98.8918,20.4857,18.04,5.48267
95.2019,21.1067,10.0872,22.0705,5.74852
17.3859,14.564,51.1555,31.6082,23.3556
41.1104,40.6287,39.4925,20.8087,6.5907
105.239,47.1149,4.65869,27.3898,26.2996
57.7627,8.9411,9.09602,22.2355,6.9689
105.466,27.7013,25.2481,17.2816,7.09338
48.8493,12.7589,6.24342,13.9532,9.57353
79.5573,36.0803,14.7487,14.535,4.84039
70.7608,31.8867,33.0784,30.7735,4.32526
108.454,5.01843,6.13073,22.0406,16.4911
53.8445,25.0426,33.0314,16.2582,6.12416
27.7975,37.0069,17.3834,16.9656,15.2428
30.0549,44.5778,71.1233,23.9613,8.71
76.2237,52.8706,15.6121,20.4882,5.75973
52.4087,63.2218,26.3707,19.9887,26.693
45.225,73.2907,40.3093,22.7567,10.631
35.3706,42.9573,59.474,20.4882,1.77568
81.9486,40.2266,12.0723,31.3783,21.7627
78.5464,22.9153,7.95414,25.4443,10.974
107.116,36.8196,4.45413,23.6597,11.3503
64.9382,41.5977,19.1058,21.0411,8.70441
13.0729,14.2355,52.2822,6.9951,11.217
85.7515,57.569,27.8523,21.625,20.0419
49.3603,38.0578,11.6518,18.1394,6.47387
99.4589,21.6092,14.0926,35.781,7.64
39.2717,11.449,11.3245,12.9165,9.31414
77.4996,10.1223,19.9898,22.0837,9.70561
55.3223,16.9209,21.4731,20.2161,10.0742
70.4629,17.0414,28.1641,16.2943,10.7124
104.144,38.7714,5.98557,17.8242,7.67094
33.3018,5.52841,8.44237,13.1291,2.11422
57.2027,8.9501,4.08669,12.9477,9.17286
66.2093,32.3348,30.6051,14.9431,6.83083
105.487,9.37262,9.85209,30.5777,13.1398
110.625,85.3666,15.355,33.1619,7.9033
20.7281,36.645,30.0528,13.7936,2.59707
46.2866,63.6831,25.1337,19.8339,6.48794
55.6327,15.2555,14.6118,19.5064,14.1435
105.21,23.1943,7.57633,27.9703,2.05949
23.078,49.5305,40.9169,15.2187,2.74638
36.7556,32.0717,21.358,14.3703,7.98889
86.5656,107.383,29.9154,36.1199,6.8873
88.963,35.7685,7.41957,21.7646,7.75534
85.0627,20.6492,4.57676,24.7125,12.8993
19.0361,42.9917,72.536,13.9765,6.28239
48.6194,63.4316,36.8715,18.2345,7.72963
67.4437,55.0047,19.0265,19.2694,7.23823
34.1432,38.1623,42.5238,16.1453,3.86286
78.2838,19.935,9.14238,22.3863,44.2375
21.056,35.5274,48.0769,11.6377,20.2092
43.4032,6.37703,33.6699,16.6109,23.1419
93.061,52.4866,13.6113,28.7825,5.43073
135.772,16.9318,3.79361,29.5756,4.03305
22.0772,8.86521,23.5034,9.6604,3.80774
50.976,70.7186,12.9194,11.6372,18.5764
6.84292,11.0742,79.7734,10.0276,4.30882
69.6291,17.5663,10.8136,19.1957,10.5459
108.789,6.97691,3.03104,24.9494,4.57485
78.9397,11.0701,17.0754,32.0086,25.437
108.017,24.1781,2.90737,17.094,11.2592
79.9324,95.9982,12.7865,17.7008,6.0205
41.2002,38.0092,23.5101,23.2146,3.56396
105.957,20.7458,4.0088,28.3853,17.9585
37.2472,15.2327,32.345,16.7295,13.1642
55.2851,46.283,16.6851,23.0477,11.4294
99.6484,42.3444,5.25526,24.52,15.7736
97.4287,9.98405,1.28389,13.6614,21.2174
27.7025,22.9956,26.1115,8.58892,1.4599
64.4159,23.7115,6.71019,5.62509,4.65054
96.7529,20.4133,10.831,26.5495,9.93229
65.376,27.9667,22.8561,26.8444,0.901818
71.3488,56.7189,28.7878,28.6462,16.7299
48.638,24.3692,17.9642,10.6171,10.6767
77.1773,36.1525,16.3296,20.8057,21.8425
123.372,31.6249,7.7349,30.4426,18.3794
92.8862,148.23,9.47522,33.3791,12.3461
20.9514,29.8503,39.208,19.9153,10.0815
125.494,42.0931,4.07738,23.0383,24.876
81.1383,35.2449,9.89658,24.7283,5.17353
58.0302,11.3363,13.1604,8.91435,6.67417
162.794,13.5939,2.55378,33.4377,8.34849
54.1002,89.5915,9.28382,13.1094,1.3275
67.3894,39.7154,11.9493,26.296,29.8716
23.6684,11.9045,25.5299,13.3408,6.80065
67.1201,11.4453,25.3382,17.1453,4.27695
44.5271,58.168,38.5946,21.0687,15.4407
34.1399,22.8429,38.9859,16.581,5.26815
78.2325,8.55413,5.81039,20.9266,3.39703
62.6901,59.9414,27.9077,11.7688,12.5028
7.44325,23.3713,44.1123,9.89707,3.88123
94.0505,41.9882,11.4939,23.594,9.06028
37.726,13.6222,15.8237,21.9594,2.15885
96.966,48.2887,12.5961,32.3866,5.24095
76.3737,24.7754,10.1516,25.7346,12.8042
58.4438,6.29889,6.47274,22.5549,12.5738
145.195,24.9893,3.64687,39.9674,15.1347
65.2682,50.1633,23.4032,17.0278,5.38502
30.9166,50.0603,31.3391,22.402,17.3911
42.5404,16.3388,26.6643,19.2897,10.8319
30.288,40.3766,38.1458,18.8756,9.50562
13.4225,82.788,13.8281,17.1546,0.917507
87.2359,44.946,22.0711,26.2324,4.25956
70.1004,35.1738,25.6255,14.8837,13.2774
83.9283,27.8973,11.8135,27.9843,7.41573
152.9,83.6958,12.7561,41.0623,12.2277
55.2903,17.3061,6.44508,14.151,5.31807
39.5561,22.2303,28.2022,15.2684,9.69932
68.6218,64.1535,4.30313,29.0033,5.59397
26.5138,90.5876,27.7348,15.7176,5.58448
100.486,30.6373,23.2186,34.5157,2.32691
19.5593,43.0547,32.2207,9.76148,9.50136
81.2155,97.1759,19.8266,25.0281,6.25723
59.2077,52.8325,13.352,25.7933,18.0534
16.0095,41.8184,19.9704,12.3809,3.64483
115.019,16.165,7.67254,29.9467,13.1274
15.3977,26.7436,48.2829,23.0983,1.67397
32.1191,85.7354,13.3074,21.8428,3.9644
42.7248,24.7305,16.2314,11.8878,2.69804
83.4202,24.3133,12.2226,13.9759,2.22596
46.922,16.3354,10.5607,14.8309,19.4001
9.09745,81.4354,77.9419,10.3326,3.26768
126.206,29.8665,12.7903,34.0345,6.07881
49.7043,74.2052,37.1084,23.4014,14.457
